'Time and date','Fp1.','Fp2.','C3.','C4.','P3.','P4.','O1.','O2.'
'[17:42:25.532 11/09/2023]',2.715739,3.230266,-30.36978,1.341672E-11,-2.61781,-13.98615,-55.01975,-46.05036
'[17:42:25.540 11/09/2023]',-0.01166515,0.07527012,-8.371397,1.341672E-11,2.592402,4.272334,4.110392,-14.65515
'[17:42:25.548 11/09/2023]',-14.81987,3.381831,-704.4233,1.341672E-11,-248.1078,-227.7222,-411.9047,-395.596
'[17:42:25.556 11/09/2023]',-32.19714,-23.52779,-1033.346,1.341672E-11,-166.4725,-253.0459,-698.1091,-782.6479
'[17:42:25.564 11/09/2023]',-5.459691,2.235271,-363.0616,1.341672E-11,16.19103,-55.1001,-317.5472,-319.2385
'[17:42:25.572 11/09/2023]',5.52129,-0.4611381,96.05998,1.341672E-11,43.61711,35.15084,48.80194,82.80976
'[17:42:25.580 11/09/2023]',1.835867,0.06793194,34.50986,1.341672E-11,13.21269,10.80332,14.40173,18.23409
'[17:42:25.588 11/09/2023]',1.472932,3.038026,-23.97271,1.341672E-11,11.49635,6.259676,-31.89048,-13.81652
'[17:42:25.596 11/09/2023]',6.473047,4.597139,142.5868,1.341672E-11,57.67962,46.72171,101.9474,98.84351
'[17:42:25.604 11/09/2023]',12.40772,8.772446,307.7897,1.341672E-11,54.87926,77.45825,176.9059,201.4125
'[17:42:25.612 11/09/2023]',3.278207,0.2288991,202.4802,1.341672E-11,-16.33425,27.22002,135.2831,111.4524
'[17:42:25.620 11/09/2023]',-8.753835,-5.459593,-105.2861,1.341672E-11,-72.80236,-45.95921,-54.43913,-80.8825
'[17:42:25.628 11/09/2023]',-11.5078,-5.873203,-397.6707,1.341672E-11,-80.60249,-113.3097,-289.8507,-325.7908
'[17:42:25.636 11/09/2023]',-1.581124,-3.781471,-248.6395,1.341672E-11,-5.331788,-40.57264,-146.0163,-149.0058
'[17:42:25.644 11/09/2023]',6.111239,3.979454,34.65733,1.341672E-11,56.43721,31.55656,2.883547,8.449836
'[17:42:25.652 11/09/2023]',4.25763,3.012925,233.0593,1.341672E-11,43.63095,68.82576,135.1814,135.6221
'[17:42:25.660 11/09/2023]',2.573271,0.356902,224.1181,1.341672E-11,7.855771,42.40822,158.6848,164.7959
'[17:42:25.668 11/09/2023]',-0.8575553,0.4874031,14.62183,1.341672E-11,-29.23862,-9.679284,38.3488,23.73448
'[17:42:25.676 11/09/2023]',-7.080999,-1.771979,-148.2888,1.341672E-11,-35.53329,-33.73784,-87.27374,-101.7
'[17:42:25.684 11/09/2023]',-1.971001,0.9527502,-112.4188,1.341672E-11,-0.7682232,-26.46868,-90.34031,-88.47305
'[17:42:25.692 11/09/2023]',1.315889,3.549011,-16.19932,1.341672E-11,5.258056,-5.537178,-16.1927,-2.889635
'[17:42:25.700 11/09/2023]',0.7645379,-5.558119,59.02414,1.341672E-11,14.06122,16.523,38.63863,44.50479
'[17:42:25.708 11/09/2023]',4.771411,2.726734,52.19359,1.341672E-11,7.863413,10.37099,56.75142,62.89961
'[17:42:25.716 11/09/2023]',-4.10611,-2.201549,-6.157283,1.341672E-11,-5.813781,1.595553,-6.201841,-11.97819
'[17:42:25.724 11/09/2023]',-1.202752,2.868085,-51.66449,1.341672E-11,-11.24893,-13.36324,-61.00413,-56.25834
'[17:42:25.732 11/09/2023]',-2.330276,-1.098666,-20.68387,1.341672E-11,2.572418,0.7564092,-7.751995,0.9247047
'[17:42:25.740 11/09/2023]',0.2294122,5.201337,-10.4265,1.341672E-11,-4.814466,-0.780002,0.1744837,13.25129
'[17:42:25.748 11/09/2023]',-0.8020644,0.1416988,7.776806,1.341672E-11,-6.178339,-2.886876,14.03819,6.646538
'[17:42:25.756 11/09/2023]',3.557128,1.95461,10.37168,1.341672E-11,-4.852201,1.362018,-12.10666,-8.664038
'[17:42:25.764 11/09/2023]',0.2529161,1.772861,13.45539,1.341672E-11,8.329174,10.64405,14.88931,0.9070894
'[17:42:25.772 11/09/2023]',-1.080264,0.8707452,-3.942647,1.341672E-11,0.7158825,0.1941599,-6.170716,6.432488
'[17:42:25.780 11/09/2023]',-2.672022,-0.3222821,41.33083,1.341672E-11,3.192775,9.102301,36.08186,39.28951
'[17:42:25.788 11/09/2023]',1.311188,-0.1718215,-0.7338139,1.341672E-11,-3.282171,-5.138359,6.958418,11.51497
'[17:42:25.796 11/09/2023]',0.1347775,-0.6665617,14.92706,1.341672E-11,14.87667,8.062058,44.48274,52.82472
'[17:42:25.804 11/09/2023]',4.074558,2.29348,4.689577,1.341672E-11,0.7307223,-0.4638704,9.926408,8.443261
'[17:42:25.812 11/09/2023]',-2.051773,0.1249175,-14.53757,1.341672E-11,5.404745,-0.933825,-23.67692,-11.24338
'[17:42:25.820 11/09/2023]',28.27402,17.90715,744.4645,1.341672E-11,182.0186,225.257,470.5985,496.1805
'[17:42:25.828 11/09/2023]',11.80353,2.933482,583.7288,1.341672E-11,44.29941,121.9368,407.3426,420.9008
'[17:42:25.836 11/09/2023]',-2.382698,-3.372598,47.27365,1.341672E-11,-49.10498,-15.91911,57.6158,44.96437
'[17:42:25.844 11/09/2023]',-9.370873,-4.337597,-143.0232,1.341672E-11,-32.46862,-46.69197,-112.1028,-134.1234
'[17:42:25.852 11/09/2023]',-3.002207,-0.6778522,-33.7457,1.341672E-11,-13.99275,-5.472858,-16.79781,-11.72912
'[17:42:25.860 11/09/2023]',-1.940872,3.171085,3.073596,1.341672E-11,-5.077518,5.854642,37.74565,19.07584
'[17:42:25.868 11/09/2023]',-7.104536,-1.316382,-195.2863,1.341672E-11,-46.3078,-60.1626,-193.3604,-210.8251
'[17:42:25.876 11/09/2023]',1.564924,0.05286685,-245.424,1.341672E-11,-21.36484,-56.99822,-177.6892,-180.9212
'[17:42:25.884 11/09/2023]',-4.96194,-1.18357,-69.6587,1.341672E-11,25.38979,-1.989141,-86.43088,-74.28072
'[17:42:25.892 11/09/2023]',6.498513,5.264089,157.5384,1.341672E-11,55.5529,54.16954,104.0803,119.1639
'[17:42:25.900 11/09/2023]',5.134129,4.308724,248.85,1.341672E-11,30.57802,56.99446,148.6557,137.5718
'[17:42:25.908 11/09/2023]',-1.804879,-0.8600917,97.61702,1.341672E-11,-16.30682,9.846295,115.395,110.5405
'[17:42:25.916 11/09/2023]',-3.21565,-3.292929,-130.0946,1.341672E-11,-49.99768,-44.61593,-79.69708,-107.6397
'[17:42:25.924 11/09/2023]',-2.152111,-2.256189,-145.7476,1.341672E-11,-25.04354,-35.70056,-52.30669,-43.45529
'[17:42:25.932 11/09/2023]',-2.393821,-2.056879,-104.0054,1.341672E-11,1.279673,-8.541615,-109.105,-108.2812
'[17:42:25.940 11/09/2023]',6.065869,5.831909,69.30606,1.341672E-11,25.2176,23.9049,73.48114,92.14555
'[17:42:25.948 11/09/2023]',5.500874,1.155145,149.521,1.341672E-11,27.65598,41.34306,115.5835,132.4436
'[17:42:25.956 11/09/2023]',2.200455,-3.307322,69.45854,1.341672E-11,-1.919999,11.02788,61.34959,71.51902
'[17:42:25.964 11/09/2023]',-2.215277,2.135948,-51.27784,1.341672E-11,-20.78393,-15.28876,-60.78479,-81.63815
'[17:42:25.972 11/09/2023]',0.06689496,-1.384442,-30.05064,1.341672E-11,-5.105013,-9.893643,-26.86638,-29.51768
'[17:42:25.980 11/09/2023]',3.094589,5.849799,1.611751,1.341672E-11,3.158853,9.500848,16.69591,21.17834
'[17:42:25.988 11/09/2023]',2.178696,1.617697,-4.599025,1.341672E-11,4.96616,0.5891774,-26.08694,-16.53838
'[17:42:25.996 11/09/2023]',-0.5496593,-2.35716,7.662723,1.341672E-11,-11.92041,1.437301,10.43337,12.40901
'[17:42:26.004 11/09/2023]',1.274096,1.04776,10.99025,1.341672E-11,-0.586008,4.162612,6.365701,3.67524
'[17:42:26.012 11/09/2023]',-0.3054307,1.112674,-8.129086,1.341672E-11,-5.144167,-3.197174,-16.07382,-32.24107
'[17:42:26.020 11/09/2023]',-1.895928,0.7820199,-6.449856,1.341672E-11,-1.5767,-8.798475,-27.26876,-14.99835
'[17:42:26.028 11/09/2023]',2.82533,1.231387,29.72798,1.341672E-11,18.27725,4.571261,55.77361,61.1244
'[17:42:26.036 11/09/2023]',-4.357126,-1.444627,-33.84222,1.341672E-11,-4.08427,-9.277748,-62.35061,-57.39246
'[17:42:26.044 11/09/2023]',1.127041,1.844241,9.22108,1.341672E-11,4.995416,0.5156726,-1.795609,13.53028
'[17:42:26.052 11/09/2023]',5.494217,2.978568,-9.718305,1.341672E-11,-0.008014834,-2.503199,-11.20811,-2.019218
'[17:42:26.060 11/09/2023]',-2.085199,-3.062587,24.47928,1.341672E-11,5.824413,3.345028,23.01041,34.09632
'[17:42:26.068 11/09/2023]',3.539901,0.5055447,20.50109,1.341672E-11,4.278108,8.17728,27.46823,32.43608
'[17:42:26.076 11/09/2023]',2.873771,2.152916,33.42128,1.341672E-11,4.747115,10.90025,40.02995,49.14447
'[17:42:26.084 11/09/2023]',3.518247,1.22193,48.48963,1.341672E-11,2.431285,8.241176,67.27354,66.19196
'[17:42:26.092 11/09/2023]',-3.000831,-2.672945,-17.09634,1.341672E-11,-7.781742,-3.415114,-13.91754,-3.872426
'[17:42:26.100 11/09/2023]',1.854083,3.224014,-6.825055,1.341672E-11,5.045394,-5.446933,-14.62065,11.04739
'[17:42:26.108 11/09/2023]',-3.660511,-4.774905,-3.811291,1.341672E-11,-4.300487,1.832937,15.49972,16.42853
'[17:42:26.116 11/09/2023]',0.3166683,-4.791017,-1.72108,1.341672E-11,-4.404938,-1.565975,-7.856921,-22.82224
'[17:42:26.124 11/09/2023]',-1.288949,-2.096337,19.7585,1.341672E-11,-3.878799,6.706295,40.54017,28.3704
'[17:42:26.132 11/09/2023]',2.036787,0.02436276,30.15882,1.341672E-11,-2.028526,11.64222,26.93102,35.06347
'[17:42:26.140 11/09/2023]',2.011226,2.072736,14.80867,1.341672E-11,10.15658,8.117895,28.38426,19.44992
'[17:42:26.148 11/09/2023]',2.442775,3.596523,10.33929,1.341672E-11,2.138585,4.788517,13.64292,17.88123
'[17:42:26.156 11/09/2023]',0.3808974,-0.1805535,-12.72752,1.341672E-11,1.251381,-6.223518,-21.72447,-18.57822
'[17:42:26.164 11/09/2023]',5.409056,4.482696,23.1187,1.341672E-11,1.760251,1.663046,20.40388,25.28346
'[17:42:26.172 11/09/2023]',24.02458,17.10232,810.4067,1.341672E-11,72.82182,178.8606,575.785,608.1235
'[17:42:26.180 11/09/2023]',-2.707678,-2.3206,90.12061,1.341672E-11,-89.58977,-25.51496,145.0414,111.3421
'[17:42:26.188 11/09/2023]',-15.12187,-8.940378,-303.2389,1.341672E-11,-70.40111,-84.96101,-204.2177,-256.6491
'[17:42:26.196 11/09/2023]',-3.151604,-4.2957,-146.6792,1.341672E-11,-16.70933,-31.51509,-81.9763,-69.81519
'[17:42:26.204 11/09/2023]',1.872412,1.009515,19.49679,1.341672E-11,8.987958,6.802506,39.2522,51.64309
'[17:42:26.212 11/09/2023]',-5.271123,-4.189443,-100.917,1.341672E-11,-19.69109,-27.84549,-71.08121,-78.02058
'[17:42:26.220 11/09/2023]',-4.674441,-3.908944,-163.4174,1.341672E-11,-10.56475,-26.12495,-95.4296,-103.2611
'[17:42:26.228 11/09/2023]',-1.4214,-7.123422,-27.76822,1.341672E-11,26.98329,7.607992,-0.5130224,5.897247
'[17:42:26.236 11/09/2023]',8.156598,3.174782,160.6702,1.341672E-11,54.72688,51.96618,91.53738,95.71923
'[17:42:26.244 11/09/2023]',3.545922,1.923771,271.3276,1.341672E-11,31.10533,61.86012,217.0894,245.3286
'[17:42:26.252 11/09/2023]',-1.993006,-3.009879,106.0739,1.341672E-11,-18.79208,12.38435,101.3353,105.6976
'[17:42:26.260 11/09/2023]',-8.235804,-6.041641,-137.7063,1.341672E-11,-53.02378,-44.96508,-104.1033,-134.8615
'[17:42:26.268 11/09/2023]',-3.421325,-2.229363,-199.7145,1.341672E-11,-37.56458,-50.78387,-133.5101,-142.2118
'[17:42:26.276 11/09/2023]',3.447848,0.6989079,-98.8322,1.341672E-11,13.06479,-2.615732,-69.24869,-82.26758
'[17:42:26.284 11/09/2023]',-0.1623404,1.185677,26.21973,1.341672E-11,26.27705,14.83702,-23.94757,-15.42411
'[17:42:26.292 11/09/2023]',1.73543,2.01018,175.5647,1.341672E-11,28.19494,43.95572,143.2928,162.0877
'[17:42:26.300 11/09/2023]',-1.889668,-2.357517,73.75918,1.341672E-11,0.6491493,6.635081,45.47524,28.25008
'[17:42:26.308 11/09/2023]',-0.8283665,-1.661947,-32.26524,1.341672E-11,-23.98018,-16.48063,-27.7583,-18.12957
'[17:42:26.316 11/09/2023]',-0.6075967,2.553571,-95.89513,1.341672E-11,-13.31486,-28.89937,-76.00867,-82.65022
'[17:42:26.324 11/09/2023]',-0.4204479,-0.4799651,-10.72448,1.341672E-11,2.958539,-0.8661221,1.042532,-2.602293
'[17:42:26.332 11/09/2023]',0.6150783,1.723119,1.526207,1.341672E-11,6.705825,2.456819,2.71943,-2.190374
'[17:42:26.340 11/09/2023]',1.371704,1.495517,27.59046,1.341672E-11,9.024702,9.886789,4.657573,3.356372
'[17:42:26.348 11/09/2023]',-1.378088,-0.4630333,25.95327,1.341672E-11,0.03212386,0.9424713,45.45598,51.82161
'[17:42:26.356 11/09/2023]',-0.3623489,2.32349,-0.3714439,1.341672E-11,3.93977,5.046004,-0.1927847,-11.40716
'[17:42:26.364 11/09/2023]',-1.407117,2.752882,-5.483989,1.341672E-11,-1.00995,-1.643738,-9.314747,-0.8920196
'[17:42:26.372 11/09/2023]',-1.287475,-4.094637,0.1733539,1.341672E-11,-6.484486,-3.403546,19.47588,10.82358
'[17:42:26.380 11/09/2023]',2.207348,1.665384,5.411189,1.341672E-11,-3.876373,0.8225392,7.336758,6.737315
'[17:42:26.388 11/09/2023]',4.910237,3.146964,19.39872,1.341672E-11,12.56938,15.50338,12.09466,4.532387
'[17:42:26.396 11/09/2023]',-2.467752,-2.740342,-19.8168,1.341672E-11,-2.225662,-9.063469,-4.579997,1.878174
'[17:42:26.404 11/09/2023]',2.1713,3.351005,41.68222,1.341672E-11,18.53448,13.64554,74.97032,84.47668
'[17:42:26.412 11/09/2023]',-2.290045,-2.607654,29.2379,1.341672E-11,3.375619,5.968818,32.40278,20.40616
'[17:42:26.420 11/09/2023]',1.748644,0.6277221,-18.63109,1.341672E-11,0.5420896,0.5606099,-30.37056,-30.60732
'[17:42:26.428 11/09/2023]',5.439707,5.726945,-9.204366,1.341672E-11,-0.3275741,3.373348,-17.43912,-33.7653
'[17:42:26.436 11/09/2023]',-0.3240512,1.462994,-12.84008,1.341672E-11,-0.4624743,-7.812321,5.381955,13.04073
'[17:42:26.444 11/09/2023]',0.3245336,-1.533117,-11.17252,1.341672E-11,-3.584395,-3.061409,-28.18683,-28.1153
'[17:42:26.452 11/09/2023]',8.97618,5.145439,20.13364,1.341672E-11,9.246814,-1.015368,5.973119,4.911216
'[17:42:26.460 11/09/2023]',-4.308105,-1.988575,-71.75053,1.341672E-11,-24.31853,-23.33181,-87.85927,-88.92686
'[17:42:26.468 11/09/2023]',4.532938,2.760986,-24.14359,1.341672E-11,3.291439,-9.178411,-28.11209,-36.60212
'[17:42:26.476 11/09/2023]',1.260024,-0.08522364,0.2259376,1.341672E-11,4.276051,4.106328,-4.237434,-8.571069
'[17:42:26.484 11/09/2023]',-2.763059,2.210072,7.313899,1.341672E-11,6.203131,7.556918,0.6079716,-2.993496
'[17:42:26.492 11/09/2023]',0.2686301,-0.8038749,-35.81834,1.341672E-11,-10.63776,-10.07238,-27.47626,-38.16973
'[17:42:26.500 11/09/2023]',1.664921,-0.5469094,-14.96125,1.341672E-11,-5.676463,-5.936163,-19.55721,-23.11429
'[17:42:26.508 11/09/2023]',6.801315,4.806665,-4.585222,1.341672E-11,-4.166783,0.6719254,-23.8024,-12.02868
'[17:42:26.516 11/09/2023]',2.642213,1.19962,22.9539,1.341672E-11,1.415259,6.972954,32.48883,25.36515
'[17:42:26.524 11/09/2023]',-50.39552,-31.71521,-787.6828,1.341672E-11,-413.1501,-316.8989,-342.6588,-513.0124
'[17:42:26.532 11/09/2023]',-48.44138,-21.14279,-1707.279,1.341672E-11,-314.8141,-436.2358,-1122.742,-1171.314
'[17:42:26.540 11/09/2023]',-10.47656,-8.151518,-688.748,1.341672E-11,-11.81488,-125.2784,-534.3399,-541.9174
'[17:42:26.548 11/09/2023]',7.317224,1.938507,83.08607,1.341672E-11,70.60408,54.55267,56.43045,83.89738
'[17:42:26.556 11/09/2023]',6.858414,3.314693,73.35959,1.341672E-11,15.21365,16.48642,47.1872,61.60136
'[17:42:26.564 11/09/2023]',-3.623928,-5.293565,-125.2996,1.341672E-11,13.4192,-20.19535,-100.3626,-106.1268
'[17:42:26.572 11/09/2023]',11.00778,6.433463,113.3518,1.341672E-11,80.23417,54.62078,39.35231,61.38739
'[17:42:26.580 11/09/2023]',17.2742,6.921468,530.2291,1.341672E-11,105.2437,141.4848,329.0415,344.2355
'[17:42:26.588 11/09/2023]',5.236509,1.31031,500.9695,1.341672E-11,21.05989,96.97659,359.9375,363.7675
'[17:42:26.596 11/09/2023]',-5.890211,-2.26565,-44.07229,1.341672E-11,-99.78036,-50.53347,25.4798,-2.977702
'[17:42:26.604 11/09/2023]',-20.21976,-10.229,-589.9451,1.341672E-11,-129.0393,-164.5554,-374.6685,-428.4779
'[17:42:26.612 11/09/2023]',-20.37905,-12.00296,-529.2088,1.341672E-11,-29.83651,-107.1204,-368.0581,-368.6578
'[17:42:26.620 11/09/2023]',7.801015,4.018784,-34.05589,1.341672E-11,73.04585,30.45423,-85.35598,-58.09689
'[17:42:26.628 11/09/2023]',15.4534,6.773025,394.99,1.341672E-11,100.5816,112.6057,218.7065,238.3202
'[17:42:26.636 11/09/2023]',2.842514,0.9375543,380.8393,1.341672E-11,27.9431,83.68583,254.2503,250.6622
'[17:42:26.644 11/09/2023]',-1.016038,0.6928627,63.96903,1.341672E-11,-41.12675,-0.9836628,76.38488,59.05251
'[17:42:26.652 11/09/2023]',-8.893675,-4.182613,-213.3028,1.341672E-11,-71.83417,-57.69807,-107.5061,-142.372
'[17:42:26.660 11/09/2023]',-6.744305,-4.021791,-221.0218,1.341672E-11,-31.2266,-50.06008,-126.5141,-125.5202
'[17:42:26.668 11/09/2023]',-0.1853668,3.146311,-72.5349,1.341672E-11,15.00558,-5.151077,-79.08623,-75.66135
'[17:42:26.676 11/09/2023]',-1.252887,0.6750688,81.26806,1.341672E-11,24.75184,23.57198,39.79398,52.73066
'[17:42:26.684 11/09/2023]',1.598186,-1.294812,84.83926,1.341672E-11,4.83606,18.25769,29.46679,34.37657
'[17:42:26.692 11/09/2023]',5.501753,0.7398136,8.05168,1.341672E-11,-7.464763,-5.456922,8.685585,-1.507229
'[17:42:26.700 11/09/2023]',-4.285619,-0.6033039,-19.13201,1.341672E-11,-11.98641,-10.7059,-21.32114,-30.22588
'[17:42:26.708 11/09/2023]',-1.655383,3.109704,-39.14624,1.341672E-11,-8.352021,-8.007883,-23.15793,-42.88889
'[17:42:26.716 11/09/2023]',-0.718287,-0.8901792,27.44924,1.341672E-11,3.911463,4.128975,43.61413,52.81026
'[17:42:26.724 11/09/2023]',2.763897,2.343336,-32.87993,1.341672E-11,-5.712804,-8.211569,-43.47357,-41.65171
'[17:42:26.732 11/09/2023]',-0.9927908,-0.3342606,24.57454,1.341672E-11,-6.741155,4.413271,30.0319,22.47637
'[17:42:26.740 11/09/2023]',0.5074096,4.855255,-36.87564,1.341672E-11,-5.411447,-10.734,-27.66366,-11.17799
'[17:42:26.748 11/09/2023]',2.593133,7.529265,21.92322,1.341672E-11,11.27271,9.193045,53.33358,70.81123
'[17:42:26.756 11/09/2023]',2.808879,-1.691561,65.92079,1.341672E-11,11.04185,15.15588,66.55811,37.77909
'[17:42:26.764 11/09/2023]',-2.322121,-2.435672,25.53466,1.341672E-11,3.971131,9.947787,-3.186094,3.83242
'[17:42:26.772 11/09/2023]',-3.116052,-2.094103,-50.20308,1.341672E-11,-4.432184,-12.24276,-64.54112,-70.39323
'[17:42:26.780 11/09/2023]',2.405104,1.274748,-69.32436,1.341672E-11,-19.07617,-25.63441,-80.96057,-88.93736
'[17:42:26.788 11/09/2023]',3.491259,1.492347,6.368966,1.341672E-11,1.277495,3.995386,-3.585786,-1.915793
'[17:42:26.796 11/09/2023]',0.9502758,0.07920226,12.62405,1.341672E-11,0.1613271,2.016193,15.48309,22.57299
'[17:42:26.804 11/09/2023]',-0.3448051,1.853375,14.47589,1.341672E-11,1.24089,3.873601,34.1832,41.45926
'[17:42:26.812 11/09/2023]',0.8181201,-1.121748,0.4459627,1.341672E-11,2.354431,2.925663,-5.774103,-6.558481
'[17:42:26.820 11/09/2023]',3.132178,2.909798,30.48011,1.341672E-11,-2.319587,5.664534,29.51582,32.87375
'[17:42:26.828 11/09/2023]',1.2571,1.178976,-1.767984,1.341672E-11,1.399372,-4.257809,6.606531,0.7669125
'[17:42:26.836 11/09/2023]',-1.822934,1.734158,-7.461116,1.341672E-11,-8.334918,-3.481038,-19.1095,-28.13885
'[17:42:26.844 11/09/2023]',-0.5861492,-1.720168,31.78659,1.341672E-11,8.151193,10.97291,21.93768,23.48619
'[17:42:26.852 11/09/2023]',-45.4807,-16.38154,-902.587,1.341672E-11,-539.0227,-394.05,-384.1225,-551.5388
'[17:42:26.860 11/09/2023]',-75.75131,-36.05703,-2356.758,1.341672E-11,-452.4774,-613.3892,-1546.482,-1659.898
'[17:42:26.868 11/09/2023]',-19.4945,-9.359055,-1016.397,1.341672E-11,-22.68737,-186.8603,-778.4929,-797.0028
'[17:42:26.876 11/09/2023]',6.155607,1.854236,57.4522,1.341672E-11,92.71286,54.3465,-24.45779,-0.5593532
'[17:42:26.884 11/09/2023]',3.973385,2.296769,66.91743,1.341672E-11,21.89312,20.61456,35.71057,46.44902
'[17:42:26.892 11/09/2023]',-1.248091,-1.115043,-182.3081,1.341672E-11,12.18526,-24.89869,-157.8519,-163.2502
'[17:42:26.900 11/09/2023]',9.919274,5.523273,134.9653,1.341672E-11,115.5031,70.44258,26.07934,72.73035
'[17:42:26.908 11/09/2023]',24.06456,10.6402,711.827,1.341672E-11,147.1697,188.9454,449.1804,489.8701
'[17:42:26.916 11/09/2023]',11.41041,6.106452,744.1955,1.341672E-11,44.93456,146.6254,563.7453,559.829
'[17:42:26.924 11/09/2023]',-8.583934,-4.350664,-50.77005,1.341672E-11,-135.6812,-69.9994,49.46111,11.08943
'[17:42:26.932 11/09/2023]',-24.30222,-11.98358,-772.2937,1.341672E-11,-189.4129,-221.8331,-487.5624,-551.142
'[17:42:26.940 11/09/2023]',-19.32487,-9.586013,-772.8142,1.341672E-11,-59.47914,-165.4793,-557.1069,-558.6293
'[17:42:26.948 11/09/2023]',8.12255,5.090456,-63.19995,1.341672E-11,99.0396,31.36812,-87.88827,-62.56577
'[17:42:26.956 11/09/2023]',21.3082,8.594967,530.0421,1.341672E-11,139.1864,144.4811,302.5559,333.4452
'[17:42:26.964 11/09/2023]',20.96061,8.058567,620.7301,1.341672E-11,67.12051,140.7926,458.1269,485.4508
'[17:42:26.972 11/09/2023]',-1.968003,-2.52492,105.015,1.341672E-11,-56.6759,-5.407199,110.5005,109.5533
'[17:42:26.980 11/09/2023]',-9.238901,-8.029526,-244.9686,1.341672E-11,-78.09751,-84.53876,-128.9382,-153.1154
'[17:42:26.988 11/09/2023]',-8.577891,-4.273586,-315.812,1.341672E-11,-40.49725,-68.8863,-221.6194,-236.243
'[17:42:26.996 11/09/2023]',-3.636352,-3.632743,-106.2905,1.341672E-11,19.70575,-14.32148,-92.39565,-93.47947
'[17:42:27.004 11/09/2023]',3.654169,-0.8845805,98.94556,1.341672E-11,36.69612,31.52659,34.80996,36.93047
'[17:42:27.012 11/09/2023]',7.574257,4.709967,146.9524,1.341672E-11,29.70995,30.6172,83.37715,95.2638
'[17:42:27.020 11/09/2023]',1.91167,3.870114,60.4244,1.341672E-11,-2.752717,15.35367,68.16348,82.24172
'[17:42:27.028 11/09/2023]',1.978677,-1.801914,-3.139306,1.341672E-11,-7.909727,-11.62515,-21.19321,-27.69547
'[17:42:27.036 11/09/2023]',-3.95086,-2.642697,-45.99267,1.341672E-11,-11.02634,-11.44255,-29.51693,-47.91912
'[17:42:27.044 11/09/2023]',6.738799,4.757189,2.738627,1.341672E-11,6.274419,2.323506,-10.07759,-0.497065
'[17:42:27.052 11/09/2023]',6.21085,1.078955,-2.710203,1.341672E-11,2.169272,-4.408795,-9.913883,-26.75008
'[17:42:27.060 11/09/2023]',-1.886536,-1.567527,-59.45205,1.341672E-11,-10.02481,-15.93072,-73.0976,-74.72527
'[17:42:27.068 11/09/2023]',1.795188,-1.534756,-25.56611,1.341672E-11,9.276262,-1.301778,-18.33094,-12.83304
'[17:42:27.076 11/09/2023]',-4.402864,-6.337449,36.90064,1.341672E-11,16.85081,11.77128,17.0919,7.49314
'[17:42:27.084 11/09/2023]',2.708117,0.2135059,29.29861,1.341672E-11,11.48546,7.791861,11.93961,8.46735
'[17:42:27.092 11/09/2023]',-1.777318,1.066629,-3.285077,1.341672E-11,-4.288277,-4.17997,-4.067256,-10.02001
'[17:42:27.100 11/09/2023]',-3.874483,-2.093343,-10.98217,1.341672E-11,-7.818222,-13.77661,-9.551716,-7.545679
'[17:42:27.108 11/09/2023]',-2.967911,-0.9585004,-49.49676,1.341672E-11,-10.97387,-10.49015,-67.29314,-74.86961
'[17:42:27.116 11/09/2023]',0.9869834,3.449399,-31.13813,1.341672E-11,3.570684,2.213814,-14.20675,-2.259032
'[17:42:27.124 11/09/2023]',-4.099247,0.004342407,-28.79412,1.341672E-11,0.2553453,-3.519733,-43.21661,-39.90117
'[17:42:27.132 11/09/2023]',-1.679708,-4.700436,-0.1926034,1.341672E-11,-5.222456,-3.93097,-11.29215,-22.43527
'[17:42:27.140 11/09/2023]',1.596835,3.615368,12.55645,1.341672E-11,3.188031,8.480607,15.62691,18.90139
