'Time and date','Fp1.','Fp2.','C3.','C4.','P3.','P4.','O1.','O2.'
'[17:16:02.612 26/09/2023]',-8.590249,1.341672E-11,-0.8463361,1.878876,-3.359056,-6.610423,-11.40281,-37.11658
'[17:16:02.620 26/09/2023]',-9.618756,1.341672E-11,-8.204041,-7.30297,-7.94574,-3.809554,-15.6682,60.02269
'[17:16:02.628 26/09/2023]',9.522288,1.341672E-11,0.2110455,3.84866,-0.8178334,1.801987,1.997193,-78.52731
'[17:16:02.636 26/09/2023]',9.182165,1.341672E-11,1.839779,5.087832,-2.375586,1.268626,10.17578,-31.5485
'[17:16:02.644 26/09/2023]',8.458167,1.341672E-11,2.575881,7.219616,0.5173268,5.610843,12.77873,-12.58154
'[17:16:02.652 26/09/2023]',-0.6097209,1.341672E-11,2.096263,0.5636826,2.390854,3.378093,7.303794,22.27191
'[17:16:02.660 26/09/2023]',-1.2856,1.341672E-11,3.267791,0.974739,3.938223,-2.41148,-5.064858,-24.99428
'[17:16:02.668 26/09/2023]',-2.298621,1.341672E-11,6.686793,4.387569,1.458279,7.229786,3.613518,-4.536489
'[17:16:02.676 26/09/2023]',-15.40346,1.341672E-11,-9.31817,-6.9005,-1.764338,-2.741431,-3.815621,67.67831
'[17:16:02.684 26/09/2023]',2.175031,1.341672E-11,7.293371,3.530811,6.742321,-0.5615461,7.141712,-16.62435
'[17:16:02.692 26/09/2023]',-7.169761,1.341672E-11,-6.411634,-10.24576,-7.621547,-8.314412,-6.573376,48.75906
'[17:16:02.700 26/09/2023]',-2.305992,1.341672E-11,0.320615,0.571688,0.8117477,-2.346398,7.373871,32.13372
'[17:16:02.708 26/09/2023]',-13.44146,1.341672E-11,-8.623308,-9.519473,-3.320144,-6.730373,5.607886,39.82404
'[17:16:02.716 26/09/2023]',-3.551067,1.341672E-11,-7.628063,-2.069951,-2.322801,-0.1446209,-2.438824,57.74261
'[17:16:02.724 26/09/2023]',1.505243,1.341672E-11,0.09280609,2.437885,1.74009,1.225822,0.7550227,-17.58451
'[17:16:02.732 26/09/2023]',0.6633579,1.341672E-11,4.322677,-1.706524,3.370832,4.928835,5.860307,-50.5203
'[17:16:02.740 26/09/2023]',-7.080159,1.341672E-11,-12.69718,-4.106919,-10.61522,-2.698659,-4.67051,3.889692
'[17:16:02.748 26/09/2023]',-3.904212,1.341672E-11,-2.017141,-0.7520737,-0.1008394,5.337575,3.964303,17.80065
'[17:16:02.756 26/09/2023]',3.364454,1.341672E-11,-2.868657,2.981092,-1.397823,-1.925718,7.731719,44.13625
'[17:16:02.764 26/09/2023]',5.583908,1.341672E-11,3.313354,4.96178,1.216758,2.980123,-11.40746,-27.28627
'[17:16:02.772 26/09/2023]',-7.248583,1.341672E-11,-0.1764858,-12.94692,-3.520347,-3.159418,-5.487681,58.40376
'[17:16:02.780 26/09/2023]',-1.753443,1.341672E-11,4.021093,-3.992347,0.4364332,-4.196264,2.168173,-11.77119
'[17:16:02.788 26/09/2023]',-6.117238,1.341672E-11,-10.28587,-8.124325,-10.14396,-10.64709,5.035033,3.04549
'[17:16:02.796 26/09/2023]',-8.2015,1.341672E-11,-5.205267,-1.569195,-4.884605,-3.765017,-4.946265,13.10915
'[17:16:02.804 26/09/2023]',3.490616,1.341672E-11,-2.790756,0.8580858,4.324138,5.673972,3.947709,-58.21836
'[17:16:02.812 26/09/2023]',2.080253,1.341672E-11,5.951509,1.656181,3.028347,-0.230888,-8.885298,15.06894
'[17:16:02.820 26/09/2023]',-4.264495,1.341672E-11,-3.692045,-4.263307,-2.128618,-4.030804,-8.412905,5.527521
'[17:16:02.828 26/09/2023]',-2.37901,1.341672E-11,-4.90422,-0.5659798,0.6276422,-0.3163006,1.022031,6.575294
'[17:16:02.836 26/09/2023]',-6.463523,1.341672E-11,10.68632,8.429591,4.928552,5.293935,8.805759,1.019964
'[17:16:02.844 26/09/2023]',-5.613375,1.341672E-11,0.6744396,-6.174055,5.668624,-2.941142,-7.621542,9.821218
'[17:16:02.852 26/09/2023]',-4.105216,1.341672E-11,2.902403,1.260646,-2.686875,-1.037383,2.712445,-15.84775
'[17:16:02.860 26/09/2023]',9.737074,1.341672E-11,-0.9664009,8.176207,-0.06066014,3.905162,5.992544,22.28034
'[17:16:02.868 26/09/2023]',-13.43068,1.341672E-11,-4.936624,-6.394022,-4.037017,-3.890759,-5.25412,57.762
'[17:16:02.876 26/09/2023]',-4.24316,1.341672E-11,5.567425,-3.749237,-5.606907,3.421401,4.365632,-23.35368
'[17:16:02.884 26/09/2023]',1.472062,1.341672E-11,9.069181,-1.694596,2.647258,-0.4571884,8.822264,58.09988
'[17:16:02.892 26/09/2023]',-1.926031,1.341672E-11,-4.39189,-3.602624,-3.871139,-6.247393,2.657943,-28.10725
'[17:16:02.900 26/09/2023]',0.5148743,1.341672E-11,-8.213473,0.6682005,-3.736469,-5.704362,-1.651039,6.144466
'[17:16:02.908 26/09/2023]',7.81181,1.341672E-11,-4.168099,9.589227,3.081743,4.775957,1.591899,-7.002272
'[17:16:02.916 26/09/2023]',-3.876669,1.341672E-11,-7.538854,-2.027995,1.062739,0.6272504,4.175834,-32.18378
'[17:16:02.924 26/09/2023]',9.097255,1.341672E-11,-2.224838,4.263119,4.648486,5.908687,-4.418378,5.636475
'[17:16:02.932 26/09/2023]',-1.390072,1.341672E-11,8.534286,2.057137,6.368929,6.081478,-16.62829,-35.8643
'[17:16:02.940 26/09/2023]',2.429017,1.341672E-11,6.374973,-1.897176,0.576739,-4.03929,-24.65521,15.92302
'[17:16:02.948 26/09/2023]',7.06487,1.341672E-11,7.228899,1.752452,4.159502,1.418795,-2.755423,23.39284
'[17:16:02.956 26/09/2023]',3.608027,1.341672E-11,-4.802848,-6.418475,1.73305,-1.305567,-12.62012,39.32577
'[17:16:02.964 26/09/2023]',-1.448317,1.341672E-11,-5.173412,0.13023,-6.671789,-4.311089,10.08126,46.65359
'[17:16:02.972 26/09/2023]',7.497961,1.341672E-11,3.01177,8.429407,8.836473,6.449175,5.241156,-22.14617
'[17:16:02.980 26/09/2023]',8.912357,1.341672E-11,4.770154,12.58096,4.183428,6.10133,10.95925,-58.85859
'[17:16:02.988 26/09/2023]',-1.126043,1.341672E-11,-0.7461477,-4.570881,-6.143125,-5.521081,0.70309,4.869469
'[17:16:02.996 26/09/2023]',-3.768333,1.341672E-11,-8.875451,-8.586463,-3.382176,-3.937918,-16.14809,64.59254
'[17:16:03.004 26/09/2023]',8.060832,1.341672E-11,1.384908,-0.5714974,8.273877,8.009331,-10.68031,-70.35276
'[17:16:03.012 26/09/2023]',3.998007,1.341672E-11,3.757617,4.607825,4.677111,8.938632,-10.55741,2.645861
'[17:16:03.020 26/09/2023]',-4.927682,1.341672E-11,6.025867,5.120286,4.287632,8.863608,1.084872,-12.26841
'[17:16:03.028 26/09/2023]',6.892124,1.341672E-11,-9.720216,2.186435,-5.736907,3.538784,-6.491524,30.26247
'[17:16:03.036 26/09/2023]',29.72039,1.341672E-11,20.71248,29.07623,24.67618,31.35964,23.92007,-151.001
'[17:16:03.044 26/09/2023]',10.22356,1.341672E-11,5.31508,6.36344,8.60518,8.955265,4.070684,-148.3151
'[17:16:03.052 26/09/2023]',-14.96836,1.341672E-11,-6.652938,-13.74896,-8.964952,-13.96494,-15.24713,55.90635
'[17:16:03.060 26/09/2023]',-6.092628,1.341672E-11,-17.76527,-11.25439,-11.74782,-13.18086,-14.74502,49.60693
'[17:16:03.068 26/09/2023]',2.901849,1.341672E-11,2.305496,5.298353,1.28142,1.945037,3.690044,-41.35942
'[17:16:03.076 26/09/2023]',-9.74051,1.341672E-11,-3.974198,-1.933081,-5.043936,-6.471783,-6.97901,0.1798775
'[17:16:03.084 26/09/2023]',-4.918411,1.341672E-11,-5.556498,-6.432001,-6.554239,-12.61992,-8.466228,57.87564
'[17:16:03.092 26/09/2023]',-10.36467,1.341672E-11,-18.35114,-12.18519,-10.95315,-12.27132,-8.109594,65.11751
'[17:16:03.100 26/09/2023]',9.766355,1.341672E-11,6.908107,14.4,6.836338,6.647321,26.60734,-18.89817
'[17:16:03.108 26/09/2023]',1.900334,1.341672E-11,6.255992,8.233188,7.656737,6.539344,8.680522,-55.7798
'[17:16:03.116 26/09/2023]',5.772136,1.341672E-11,2.829674,10.05202,4.578268,8.39333,5.893314,-108.2748
'[17:16:03.124 26/09/2023]',2.19376,1.341672E-11,-9.315789,-0.02954807,-3.20364,-3.580661,8.348902,-5.42581
'[17:16:03.132 26/09/2023]',-12.97115,1.341672E-11,-10.75904,-13.00833,-12.23261,-13.12476,-6.980626,74.71462
'[17:16:03.140 26/09/2023]',2.368455,1.341672E-11,-3.664438,-2.481284,-0.3645048,-3.415194,-9.628095,30.93082
'[17:16:03.148 26/09/2023]',0.3147371,1.341672E-11,-2.909968,-0.7896425,-2.952576,2.499082,3.921778,3.358232
'[17:16:03.156 26/09/2023]',7.931584,1.341672E-11,6.886208,0.8696929,3.097962,5.960114,13.33318,-18.08439
'[17:16:03.164 26/09/2023]',2.744716,1.341672E-11,-1.07536,-0.7374784,-0.3182077,-3.413927,9.792874,-83.30019
'[17:16:03.172 26/09/2023]',4.336356,1.341672E-11,-1.176669,-5.458465,-5.181874,-4.07358,-3.433061,-53.54952
'[17:16:03.180 26/09/2023]',2.753416,1.341672E-11,6.31078,1.844224,0.3250854,-0.2709583,-3.393521,-7.075182
'[17:16:03.188 26/09/2023]',-7.101413,1.341672E-11,-4.619914,0.2587436,-0.4979462,4.126879,1.471183,-19.92446
'[17:16:03.196 26/09/2023]',8.294345,1.341672E-11,6.156922,3.860617,3.668083,5.541028,4.474699,18.09739
'[17:16:03.204 26/09/2023]',6.978331,1.341672E-11,15.60316,15.33574,4.39728,8.206638,9.976981,-1.179188
'[17:16:03.212 26/09/2023]',-1.877482,1.341672E-11,-2.168269,0.9184678,-5.562201,-2.262181,-1.252654,25.74822
'[17:16:03.220 26/09/2023]',-3.206866,1.341672E-11,0.5748491,-6.39712,-7.397015,-8.848351,-8.001746,65.92115
'[17:16:03.228 26/09/2023]',10.74,1.341672E-11,9.289849,5.59327,6.946035,1.801662,12.03345,14.60665
'[17:16:03.236 26/09/2023]',1.049244,1.341672E-11,-0.6277087,-0.6821407,-1.166638,-2.554899,-15.75089,14.81315
'[17:16:03.244 26/09/2023]',1.499725,1.341672E-11,8.558658,0.4879118,0.5276412,0.54004,-1.231896,13.01577
'[17:16:03.252 26/09/2023]',-7.406733,1.341672E-11,-2.685981,-0.8006995,-2.910041,0.3075405,7.211116,-28.21957
'[17:16:03.260 26/09/2023]',-6.3635,1.341672E-11,-8.92685,-4.259285,-5.258311,-0.861941,-0.921882,8.442381
'[17:16:03.268 26/09/2023]',12.16739,1.341672E-11,5.174364,0.7845436,-0.4005877,-0.6998414,-0.3642077,-2.920817
'[17:16:03.276 26/09/2023]',1.748991,1.341672E-11,3.177048,1.780859,-1.806965,-2.807421,0.3346125,19.44925
'[17:16:03.284 26/09/2023]',2.819469,1.341672E-11,1.136755,0.7110674,-0.7706513,1.167631,-12.08397,17.91759
'[17:16:03.292 26/09/2023]',4.46701,1.341672E-11,-3.362051,-4.376733,-3.878859,-4.708064,3.675097,7.651632
'[17:16:03.300 26/09/2023]',-4.046088,1.341672E-11,6.835997,-0.193675,-1.318544,8.567393,-3.18034,-45.23786
'[17:16:03.308 26/09/2023]',3.303796,1.341672E-11,6.327788,8.975759,5.77544,3.929765,0.3506007,42.82303
'[17:16:03.316 26/09/2023]',4.659594,1.341672E-11,5.052422,6.568314,2.234907,2.286659,2.931609,20.50252
'[17:16:03.324 26/09/2023]',1.77501,1.341672E-11,3.393856,3.406997,-1.027964,1.389461,-1.865975,-16.92149
'[17:16:03.332 26/09/2023]',-8.862196,1.341672E-11,-6.738646,0.858576,-4.413967,-1.772696,-0.3443854,109.0037
'[17:16:03.340 26/09/2023]',0.3524635,1.341672E-11,1.886402,8.794431,4.630576,-0.4022156,7.366025,-57.65432
'[17:16:03.348 26/09/2023]',0.1047016,1.341672E-11,10.94517,4.556566,4.210624,-1.037551,-5.880861,21.96425
'[17:16:03.356 26/09/2023]',-3.554749,1.341672E-11,-0.1840255,-1.859018,-5.506154,-9.070544,0.9515031,29.81368
'[17:16:03.364 26/09/2023]',-0.6349291,1.341672E-11,-0.8164803,0.6269426,-0.0757766,-1.410134,8.758171,30.13998
'[17:16:03.372 26/09/2023]',-1.370466,1.341672E-11,-3.266473,-3.642259,0.9743674,0.3173668,-8.116357,-74.16584
'[17:16:03.380 26/09/2023]',-4.133906,1.341672E-11,-3.209126,-3.982022,-1.177988,-4.409462,-7.63718,-75.17291
'[17:16:03.388 26/09/2023]',-1.201074,1.341672E-11,5.566669,3.153516,0.09976481,4.301456,8.478164,18.63936
'[17:16:03.396 26/09/2023]',-8.952101,1.341672E-11,-3.381122,-5.331454,-6.604428,-1.832017,-2.452456,-0.7029649
'[17:16:03.404 26/09/2023]',3.852933,1.341672E-11,-10.85502,0.9470291,-4.760577,-1.336783,2.884988,20.81161
'[17:16:03.412 26/09/2023]',-0.6811083,1.341672E-11,1.371898,-2.171921,-3.539812,-3.354212,3.332688,14.63759
'[17:16:03.420 26/09/2023]',0.333583,1.341672E-11,-1.426468,4.116807,-1.743253,-0.2607721,1.612768,-34.25061
'[17:16:03.428 26/09/2023]',1.766441,1.341672E-11,-4.069707,2.634293,1.925423,2.783273,2.690427,-7.140961
'[17:16:03.436 26/09/2023]',1.065598,1.341672E-11,-1.457961,0.2356907,6.848604,4.009643,0.9876397,-32.8428
'[17:16:03.444 26/09/2023]',2.03405,1.341672E-11,-2.473077,-1.494313,0.07992649,-3.429303,-1.88913,57.87909
'[17:16:03.452 26/09/2023]',2.989549,1.341672E-11,10.59271,-1.445647,1.480397,-2.001424,3.665662,-3.572861
'[17:16:03.460 26/09/2023]',-2.011328,1.341672E-11,0.2861335,-2.710193,-4.516788,-2.706269,0.6479155,2.515144
'[17:16:03.468 26/09/2023]',-0.3517305,1.341672E-11,3.336831,-2.711445,0.5790367,0.1384023,3.835405,-10.65322
'[17:16:03.476 26/09/2023]',0.6348517,1.341672E-11,4.897712,2.175255,0.5120328,2.599921,4.766039,2.946568
'[17:16:03.484 26/09/2023]',4.129986,1.341672E-11,0.473676,-0.2616145,2.162484,1.430961,0.7911737,-22.94391
'[17:16:03.492 26/09/2023]',6.821468,1.341672E-11,9.243802,8.330702,5.768719,7.887979,-6.029335,-64.35491
'[17:16:03.500 26/09/2023]',0.9963699,1.341672E-11,0.05936141,-5.94445,-2.701816,-1.539166,5.149881,6.509553
'[17:16:03.508 26/09/2023]',-7.048437,1.341672E-11,2.225382,1.000031,-4.929458,2.030022,2.790741,-68.62147
'[17:16:03.516 26/09/2023]',-0.717626,1.341672E-11,-2.690413,0.6800663,-5.900845,-4.754355,1.371468,61.59797
'[17:16:03.524 26/09/2023]',-2.858608,1.341672E-11,-0.7009957,-0.6502532,0.03919793,1.125564,-0.2658595,14.92861
'[17:16:03.532 26/09/2023]',-0.251591,1.341672E-11,4.99134,1.515871,-1.436468,1.15592,4.352787,-17.56302
'[17:16:03.540 26/09/2023]',6.652805,1.341672E-11,-6.503074,-3.37917,-1.028265,-3.143555,-13.90189,-29.14697
'[17:16:03.548 26/09/2023]',-3.41287,1.341672E-11,0.4985853,-7.733675,-3.61711,-5.126591,-0.07927281,37.46882
'[17:16:03.556 26/09/2023]',4.075307,1.341672E-11,6.533361,3.629988,1.76039,3.20539,18.00736,16.73414
'[17:16:03.564 26/09/2023]',5.760914,1.341672E-11,-3.507452,4.018142,-1.40882,0.1044775,-5.77317,24.16478
'[17:16:03.572 26/09/2023]',2.948583,1.341672E-11,9.3926,1.756094,4.014257,4.524852,-1.663813,-22.68812
'[17:16:03.580 26/09/2023]',2.413207,1.341672E-11,-6.540041,1.813752,-3.931654,-0.9013234,2.579097,17.72818
'[17:16:03.588 26/09/2023]',-3.57315,1.341672E-11,-4.54983,-11.16526,-9.389874,-7.33488,-6.278159,-10.76544
'[17:16:03.596 26/09/2023]',-2.929867,1.341672E-11,2.173007,-0.7318903,0.9417759,-3.092689,10.00075,20.30729
'[17:16:03.604 26/09/2023]',-0.2040507,1.341672E-11,-2.416408,-1.667353,-2.963088,-1.689999,11.30484,-64.83934
'[17:16:03.612 26/09/2023]',-7.704506,1.341672E-11,-6.903934,-5.053198,-8.24126,-5.973538,2.582852,80.34731
'[17:16:03.620 26/09/2023]',11.18442,1.341672E-11,5.362488,5.681114,1.614407,-3.955048,0.6162091,28.49975
'[17:16:03.628 26/09/2023]',-2.346849,1.341672E-11,-4.231214,-6.211443,-7.448081,-6.036552,3.070405,-4.219381
'[17:16:03.636 26/09/2023]',-8.406882,1.341672E-11,1.671341,-2.459447,-1.849024,0.1398825,-9.065548,2.053126
'[17:16:03.644 26/09/2023]',-0.5925974,1.341672E-11,-6.326514,4.625911,-0.520418,1.581632,-2.576266,-13.91638
'[17:16:03.652 26/09/2023]',-0.2796182,1.341672E-11,-2.843553,-5.77559,-4.181615,0.8700066,4.574515,-52.4833
'[17:16:03.660 26/09/2023]',-8.189666,1.341672E-11,2.70044,-2.178253,2.522031,-5.094125,-4.630481,50.56012
'[17:16:03.668 26/09/2023]',-6.061177,1.341672E-11,-2.383528,-3.033581,-1.076367,-3.900462,7.719487,-4.089412
'[17:16:03.676 26/09/2023]',2.350092,1.341672E-11,3.174036,3.188839,-1.584039,0.09489582,6.853714,-36.6586
'[17:16:03.684 26/09/2023]',-8.211203,1.341672E-11,-6.928381,1.159445,-4.694013,1.069898,-5.628974,12.18238
'[17:16:03.692 26/09/2023]',0.5716832,1.341672E-11,5.122595,3.169023,6.005532,3.251142,0.2027277,-73.50122
'[17:16:03.700 26/09/2023]',6.567114,1.341672E-11,-4.028793,6.90746,3.975394,4.531119,13.96711,-16.0457
'[17:16:03.708 26/09/2023]',-5.689448,1.341672E-11,-2.938074,0.9430365,-0.2371692,-3.355874,-1.410913,32.11803
'[17:16:03.716 26/09/2023]',-16.53539,1.341672E-11,-18.08639,-23.63606,-10.01788,-4.001052,-5.721666,60.12449
'[17:16:03.724 26/09/2023]',-11.93541,1.341672E-11,-11.91278,-9.544269,-13.84985,-13.86282,-19.20531,22.84327
'[17:16:03.732 26/09/2023]',-1.401375,1.341672E-11,-10.64705,2.506627,-2.554034,-0.4798291,-5.911908,50.38559
'[17:16:03.740 26/09/2023]',5.218557,1.341672E-11,-3.077945,2.945432,6.211541,7.070381,1.533998,10.25935
'[17:16:03.748 26/09/2023]',5.969924,1.341672E-11,7.937522,2.079603,0.4019856,0.7712317,-2.828495,12.09526
'[17:16:03.756 26/09/2023]',-1.96321,1.341672E-11,1.750858,-3.077921,-0.05430855,-6.144626,0.02982232,-24.38029
'[17:16:03.764 26/09/2023]',0.7338933,1.341672E-11,-0.8036649,6.949613,7.277956,7.960143,4.768113,13.18106
'[17:16:03.772 26/09/2023]',11.81896,1.341672E-11,2.588494,13.72204,10.0972,11.52118,14.02893,-45.28818
'[17:16:03.780 26/09/2023]',5.035715,1.341672E-11,7.722815,3.617345,1.208815,-2.805425,-5.320723,-17.77628
'[17:16:03.788 26/09/2023]',-10.74503,1.341672E-11,-9.911387,-6.80899,-4.563474,-4.638171,1.937168,104.3375
'[17:16:03.796 26/09/2023]',-10.92462,1.341672E-11,-6.57689,-9.985636,-5.039081,-3.898532,-0.4422944,37.96819
'[17:16:03.804 26/09/2023]',0.6711628,1.341672E-11,-10.2335,-8.43113,-9.865043,-2.597147,-14.42983,11.11812
'[17:16:03.812 26/09/2023]',10.16343,1.341672E-11,-2.950964,7.759825,4.409064,8.209693,8.802002,24.49595
'[17:16:03.820 26/09/2023]',1.475587,1.341672E-11,8.49797,7.748877,8.729842,11.62135,-0.6147178,-4.826765
'[17:16:03.828 26/09/2023]',-2.591588,1.341672E-11,3.081692,-1.986757,4.69593,2.213518,-10.91656,-1.846954
'[17:16:03.836 26/09/2023]',2.421845,1.341672E-11,2.226613,0.4885441,4.652096,5.60184,-1.317897,-30.23971
'[17:16:03.844 26/09/2023]',-4.661133,1.341672E-11,-2.181381,-6.726331,0.8815665,1.98095,-4.195426,25.32992
'[17:16:03.852 26/09/2023]',4.131213,1.341672E-11,1.495942,0.6145186,-0.1526183,-2.640735,-4.21032,-5.14115
'[17:16:03.860 26/09/2023]',-1.322411,1.341672E-11,3.614951,0.496909,1.180294,-4.478394,-15.13338,-1.763137
'[17:16:03.868 26/09/2023]',-3.103305,1.341672E-11,-2.225601,-3.663082,-3.730898,-5.094271,-7.551123,95.75052
'[17:16:03.876 26/09/2023]',9.315099,1.341672E-11,9.225551,6.113409,4.926848,7.63406,7.43285,-94.39301
'[17:16:03.884 26/09/2023]',-1.166399,1.341672E-11,-0.6924794,0.5571688,-5.560352,-7.14862,6.508633,9.157397
'[17:16:03.892 26/09/2023]',3.666765,1.341672E-11,-2.573042,-3.624079,-0.4280337,1.411117,9.575999,25.46655
'[17:16:03.900 26/09/2023]',-3.328861,1.341672E-11,-6.313548,-5.410748,-2.592621,-1.941272,-1.105554,11.67798
'[17:16:03.908 26/09/2023]',-6.710616,1.341672E-11,-7.523872,-5.157743,-1.300855,5.129589,-6.57185,36.82781
'[17:16:03.916 26/09/2023]',2.629123,1.341672E-11,2.071116,1.880491,-2.114544,-0.8976184,10.07881,-23.9338
'[17:16:03.924 26/09/2023]',1.491365,1.341672E-11,0.06542122,1.985018,-2.813275,2.719878,-3.264708,22.74056
'[17:16:03.932 26/09/2023]',4.204968,1.341672E-11,-4.125634,0.302875,2.490786,-1.481634,-0.8377221,54.8176
'[17:16:03.940 26/09/2023]',2.984776,1.341672E-11,-1.421608,3.599221,-1.010499,3.923844,12.92724,-6.763441
'[17:16:03.948 26/09/2023]',2.380781,1.341672E-11,1.590334,7.546939,3.697505,2.789502,0.7370605,12.88123
'[17:16:03.956 26/09/2023]',-0.3248734,1.341672E-11,5.436142,-2.996006,-2.768608,-1.559865,-8.974969,30.05831
'[17:16:03.964 26/09/2023]',-2.406753,1.341672E-11,-3.396707,-9.296956,-2.439077,-0.3428334,-6.243718,3.696241
'[17:16:03.972 26/09/2023]',2.757396,1.341672E-11,-2.885613,-7.073877,-1.07792,-4.965447,2.849426,4.130195
'[17:16:03.980 26/09/2023]',-1.002328,1.341672E-11,-19.42665,-6.696144,-3.12011,-4.248021,6.564875,25.91502
'[17:16:03.988 26/09/2023]',3.658014,1.341672E-11,6.769875,5.944627,0.5169234,5.981265,-1.809771,30.80384
'[17:16:03.996 26/09/2023]',-5.38503,1.341672E-11,5.082263,-1.652685,-4.166877,2.821672,-1.176384,-51.14389
'[17:16:04.004 26/09/2023]',-0.8306813,1.341672E-11,-6.68253,-4.818023,-0.6467078,-5.611104,-11.68826,77.53424
'[17:16:04.012 26/09/2023]',-0.7719662,1.341672E-11,-7.579987,1.554478,-0.2043385,-5.897696,1.010012,5.498652
'[17:16:04.020 26/09/2023]',5.157602,1.341672E-11,-2.529785,6.682244,1.170268,-2.172307,8.003542,-9.074279
'[17:16:04.028 26/09/2023]',-3.708942,1.341672E-11,-1.105069,-5.349981,-4.3966,-5.113935,1.656079,-0.06597798
'[17:16:04.036 26/09/2023]',9.712914,1.341672E-11,-2.934663,2.460928,2.658105,1.025648,4.961899,30.23266
'[17:16:04.044 26/09/2023]',2.873135,1.341672E-11,-2.619971,-1.061505,-2.762003,0.02489121,7.874156,-1.278907
'[17:16:04.052 26/09/2023]',4.576433,1.341672E-11,-0.394821,1.410545,7.05937,4.793538,11.97917,54.02474
'[17:16:04.060 26/09/2023]',1.3873,1.341672E-11,1.969104,6.922907,4.893252,7.908547,15.02932,7.130965
'[17:16:04.068 26/09/2023]',5.026089,1.341672E-11,-4.558184,1.741719,4.494319,9.849685,2.212198,-24.78599
'[17:16:04.076 26/09/2023]',6.93592,1.341672E-11,-0.3037308,2.776815,2.246647,2.122618,-7.868104,-34.73949
'[17:16:04.084 26/09/2023]',-3.484303,1.341672E-11,3.121227,-0.2348716,-6.557485,-3.665959,-6.908685,-63.09388
'[17:16:04.092 26/09/2023]',-7.940193,1.341672E-11,1.141009,-6.245005,0.9696073,0.8021917,-0.559175,-15.26807
'[17:16:04.100 26/09/2023]',12.74154,1.341672E-11,7.772528,7.824157,7.530943,3.300316,6.608808,-22.67664
'[17:16:04.108 26/09/2023]',1.269947,1.341672E-11,-1.977474,5.255897,-1.080719,4.284844,7.726836,-31.40071
'[17:16:04.116 26/09/2023]',4.298954,1.341672E-11,-7.207741,3.417251,-1.423187,-7.845461,1.421827,74.63699
'[17:16:04.124 26/09/2023]',2.325136,1.341672E-11,-6.198171,-4.079471,-7.543811,-3.121975,-0.7946219,8.744292
'[17:16:04.132 26/09/2023]',-1.094117,1.341672E-11,1.654159,-0.7486901,2.93536,0.5613484,-9.41288,15.75113
'[17:16:04.140 26/09/2023]',5.916525,1.341672E-11,3.201737,2.876302,9.813994,3.967942,2.817258,-63.60629
'[17:16:04.148 26/09/2023]',-4.745771,1.341672E-11,-1.473419,-1.490742,4.901261,-1.395186,-8.387139,82.69359
'[17:16:04.156 26/09/2023]',-3.303598,1.341672E-11,-2.329962,-6.972073,-3.828418,-7.154492,-14.21583,9.009871
'[17:16:04.164 26/09/2023]',-3.246989,1.341672E-11,-2.655906,-1.231689,-3.721338,-3.18766,-5.903966,46.04329
'[17:16:04.172 26/09/2023]',9.413783,1.341672E-11,2.129452,5.234084,5.464815,9.792144,7.098309,-9.244842
'[17:16:04.180 26/09/2023]',4.096054,1.341672E-11,-1.392417,-6.179663,-3.440783,-7.306858,6.437181,-31.74946
'[17:16:04.188 26/09/2023]',0.248564,1.341672E-11,4.279568,0.5197288,2.384821,-1.377021,-9.05527,20.70737
'[17:16:04.196 26/09/2023]',4.208666,1.341672E-11,-1.26987,2.495501,-0.9015763,0.6330715,-7.714554,-3.976918
'[17:16:04.204 26/09/2023]',2.358379,1.341672E-11,0.1497939,2.507084,1.759226,1.023293,-5.836358,34.00999
'[17:16:04.212 26/09/2023]',4.125265,1.341672E-11,-1.247858,-2.683744,2.200084,-0.6003346,-1.81742,54.08926
'[17:16:04.220 26/09/2023]',-2.118728,1.341672E-11,-3.95611,0.4412756,0.5674316,-0.3586735,-7.72822,-32.38296
